class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Up,0.031015951,0.889036655,-0.430001825,0.988966227,0.024928272,0.876493931,-0.429716974,0.991741121,0.026910532,0.873274505,-0.429696381,0.990674734,0.032689888,0.867459714,-0.42972964,0.993864655,0.020454599,0.882076085,-0.427736282,0.984457254,0.017668225,0.885050774,-0.427788526,0.97866267,0.014890506,0.888001382,-0.427876562,0.986421406,0.036146402,0.852067769,-0.379979849,0.988028884,0.022962084,0.881389618,-0.381649911,0.977298737,0.048327934,0.879978716,-0.404852331,0.979698002,0.039953165,0.888949454,-0.405116111,0.9751513,0.132572159,0.868757069,-0.356445491,0.991156936,0.053653527,0.840267718,-0.235510916,0.978683233,0.227775216,0.956930578,-0.351177633,0.894455314,0.088815294,0.842150688,-0.095494904,0.038409792,0.276324898,1.027745843,-0.365047544,0.854984581,0.055302609,0.884568691,-0.036278747,0.103707336,0.293577164,1.038343668,-0.405805588,0.801583827,0.044642571,0.888001025,-0.037406564,0.145435035,0.282384783,1.036963344,-0.408034772,0.823794901,0.043878656,0.903168023,-0.063996196,0.158916742,0.273410946,1.03132236,-0.368187159,0.760924459,0.053296763,0.901613593,-0.044940084,0.149527103,0.2175024,0.871854842,-0.04586992,0.983175039,0.185179189,0.862175822,0.045785747,0.937069833,0.255425036,0.911037624,0.209171623,0.309496671,0.227999821,0.916570067,0.27906546,0.092198566,0.276452512,0.915186346,0.450959891,0.426953137,0.254538357,0.926786125,0.512078881,0.102580644,0.285388738,0.909662545,0.47477603,0.454892695,0.262193739,0.922793567,0.536428154,0.13900359,0.267307103,0.938026845,0.450732082,0.438376188,0.257238686,0.954848707,0.556970716,0.187148169
Up,0.017707355,0.934601188,-0.262658298,0.987802982,0.008391381,0.924232423,-0.274786651,0.991731524,0.009744371,0.922317624,-0.274869472,0.990897954,0.012145571,0.920954823,-0.275038272,0.993920088,0.005758883,0.926420987,-0.256867617,0.983049333,0.00558624,0.925960124,-0.256950885,0.977538526,0.005575758,0.925712466,-0.257143825,0.985494137,0.020343522,0.90353471,-0.291747719,0.989022791,0.008270509,0.911329448,-0.216487169,0.978169978,0.033805102,0.925061405,-0.264441103,0.981315255,0.030710692,0.929238975,-0.2423978,0.976127446,0.104754932,0.882706642,-0.286658674,0.992271721,0.042332541,0.869029045,-0.145796895,0.976013362,0.212153763,0.902405918,-0.280672133,0.884755671,0.084803291,0.862254977,-0.03282034,0.033674557,0.265194982,0.94708693,-0.254194409,0.845954001,0.064691976,0.904313564,0.020130377,0.09254583,0.282143563,0.949420929,-0.281880409,0.793305516,0.053198732,0.908498645,0.021377537,0.131922051,0.272495508,0.956770301,-0.287265152,0.81712544,0.053458881,0.921538651,-0.00075432,0.145099729,0.263344526,0.954989791,-0.257258594,0.751976013,0.061991286,0.920123398,0.01153434,0.136897698,0.227579817,0.895526767,-0.047009509,0.984662414,0.196617767,0.887074351,0.046892561,0.93594563,0.255386263,0.917922795,0.197129115,0.283361971,0.228865743,0.915225029,0.271351188,0.082139917,0.2773996,0.914405942,0.418185085,0.400566429,0.253883868,0.915406764,0.489311665,0.090579182,0.286818981,0.903588712,0.43999964,0.439538717,0.261351675,0.907686174,0.513346076,0.129106283,0.265363544,0.942274868,0.433257014,0.407825291,0.252958208,0.94313544,0.533175826,0.167109698
Down,0.065912895,1.041497946,-0.0927426,0.908496737,0.056226943,1.039519548,-0.099791825,0.930897892,0.055939924,1.038057446,-0.099941209,0.940176189,0.055584572,1.036580205,-0.100100465,0.956240296,0.057215523,1.042443156,-0.093094595,0.90027535,0.057688989,1.043523073,-0.093097068,0.889642,0.058129322,1.044553876,-0.093202643,0.892523825,0.061979763,1.032556176,-0.102247484,0.963928878,0.065262623,1.042192936,-0.071445107,0.897370577,0.075832821,1.037117839,-0.08900477,0.942637622,0.077410817,1.042044759,-0.080772929,0.905425549,0.109463274,1.023357153,-0.126020148,0.987479627,0.111987285,1.02319479,-0.007024107,0.884899497,0.181762144,0.997427046,-0.133750647,0.789804935,0.179567322,0.99687475,0.031007543,0.020576719,0.216541961,1.006332636,-0.105880603,0.74625051,0.208536118,1.007296205,-0.009984212,0.053763594,0.221854061,1.00526154,-0.114221349,0.71396172,0.222774699,1.007531166,-0.013653191,0.078053556,0.213758498,1.007652402,-0.111395009,0.731449366,0.208470657,1.016066194,-0.024327116,0.084556386,0.211945385,1.007534623,-0.104390062,0.68707329,0.209026128,1.016708612,-0.017545952,0.080616713,0.244154006,1.007770061,-0.06295944,0.94801414,0.235760882,1.015284777,0.063172087,0.864262104,0.249724463,1.055121899,-0.034557827,0.461669356,0.230879381,1.060440779,0.109486505,0.131182894,0.301579416,1.053833842,0.090856731,0.330065072,0.277790487,1.025268197,0.17232044,0.103882812,0.307498425,1.046642542,0.10233248,0.375784367,0.282007366,1.016511083,0.17895408,0.168266267,0.304784358,1.067422271,0.090471499,0.30934909,0.289055049,1.030333161,0.171859726,0.148254782
Up,0.017646758,0.824241757,-0.310229093,0.944068253,0.005783297,0.807412207,-0.318615854,0.957987607,0.012247249,0.80338639,-0.318623126,0.96194452,0.014302547,0.797957301,-0.318645686,0.970442295,0.002249272,0.822834134,-0.301792532,0.940756977,-0.000253217,0.824521244,-0.301868498,0.934446454,-0.001313554,0.827571094,-0.301953167,0.936712623,0.025703315,0.785310864,-0.310757786,0.971194804,0.005327593,0.826481342,-0.235732228,0.93335712,0.037617829,0.817938864,-0.303457052,0.958873034,0.029601991,0.833260179,-0.280464172,0.932354987,0.093098752,0.78562969,-0.291902393,0.983145475,0.054496996,0.839261949,-0.132727966,0.89611733,0.160673097,0.833479345,-0.256818146,0.673293471,0.125843659,0.861697197,-0.01296878,0.09414535,0.191611931,0.886530399,-0.228236869,0.629959285,0.163956732,0.897947729,-0.000510182,0.140971884,0.20502685,0.897204936,-0.245462611,0.612425804,0.17714192,0.909935355,-0.000472171,0.166407853,0.195778891,0.900650144,-0.254265726,0.628852367,0.175766438,0.911224723,-0.027307449,0.178657264,0.189836502,0.897962213,-0.230278462,0.600963593,0.172701031,0.903676808,-0.011310866,0.183492571,0.208481923,0.826385379,-0.046665665,0.947568119,0.179904893,0.859093487,0.04681202,0.862879932,0.241935536,0.886050165,-0.053891908,0.578217745,0.193870261,0.931514144,0.091126248,0.243954554,0.27213335,0.947007716,0.074535541,0.433402836,0.234636396,0.966241181,0.186415762,0.219327196,0.280923873,0.95168823,0.085294031,0.415421307,0.247203559,0.966683686,0.195382923,0.264112324,0.276169926,0.990578234,0.04811129,0.402022898,0.235277459,0.999040723,0.183102921,0.262544364
Down,0.013428286,0.948344707,-0.302503407,0.978387892,0.005617768,0.937248111,-0.319866866,0.983621299,0.006761357,0.935392737,-0.319909424,0.984824061,0.012469098,0.934223294,-0.320037872,0.988482177,0.001377374,0.944468677,-0.299317032,0.975217998,0.000975117,0.944245994,-0.299399227,0.971376359,0.000886485,0.944190085,-0.299530119,0.973870099,0.019854531,0.91546452,-0.331920922,0.987698615,0.006074876,0.930233896,-0.241273567,0.969585001,0.027786374,0.940872729,-0.298914582,0.981144845,0.023741543,0.947255611,-0.272970557,0.96838516,0.084339902,0.899078369,-0.320180744,0.992253423,0.036916614,0.910075665,-0.139022663,0.961697757,0.159142524,0.937408984,-0.307207435,0.824878037,0.053136051,0.928807199,-0.031150866,0.161355466,0.216145739,0.977284133,-0.27887103,0.721123099,0.035254225,0.951615632,0.004201338,0.215150356,0.233146355,0.980520904,-0.295964032,0.681021452,0.028086707,0.953133285,0.007545959,0.231932759,0.228286713,0.984164774,-0.306620151,0.701359153,0.023740172,0.959865987,-0.014532076,0.249270618,0.219773531,0.983523071,-0.281848043,0.669161141,0.029518157,0.960515022,-0.005198817,0.260462761,0.209604591,0.925153613,-0.059219982,0.974495113,0.18408902,0.933160305,0.058988843,0.931901753,0.242921039,0.938919902,0.136867121,0.572603881,0.214294598,0.952847481,0.258494467,0.303196073,0.274106801,0.931816876,0.35266462,0.474979043,0.252070934,0.937516749,0.467628151,0.258376598,0.283439547,0.923466265,0.374006778,0.45964396,0.25877589,0.930829108,0.490676254,0.310182005,0.273148865,0.94876045,0.353847504,0.47660014,0.261942744,0.955236077,0.49299708,0.31892094
Up,0.009870528,0.859100401,-0.40325141,0.979517162,0.001895135,0.837515175,-0.412977666,0.984811544,0.011433587,0.832144201,-0.412966341,0.985457122,0.015581058,0.828253329,-0.413019866,0.989792049,-0.002910941,0.846910954,-0.394381016,0.973406076,-0.005111934,0.847861886,-0.394486964,0.966191411,-0.009918557,0.852103114,-0.394580334,0.972997367,0.027188597,0.814499438,-0.398495942,0.987007082,0.007234863,0.848096907,-0.32090503,0.963063896,0.033638898,0.853823483,-0.391672701,0.97832936,0.021351185,0.862823784,-0.368649632,0.962075889,0.112941526,0.8260535,-0.388011873,0.993156075,0.044634078,0.848407328,-0.200234056,0.968847394,0.192803994,0.884156644,-0.357782841,0.858292043,0.113683023,0.862791359,-0.080173567,0.109959319,0.222903743,0.942201078,-0.317592412,0.772984087,0.1508843,0.896166444,-0.015212555,0.167003229,0.233148262,0.95158428,-0.336876482,0.722779572,0.154308841,0.903718472,-0.013973408,0.191107109,0.22217533,0.953606963,-0.343731225,0.743129373,0.156246781,0.907054305,-0.038620971,0.207492396,0.21699436,0.950159073,-0.317844629,0.701026797,0.15873526,0.902469993,-0.023953941,0.216667637,0.217875391,0.846903801,-0.054871555,0.977977216,0.185375825,0.861002445,0.054853536,0.930712819,0.253449589,0.897260308,0.197638616,0.482746512,0.221461758,0.922926903,0.300886184,0.214582041,0.274852782,0.925584853,0.44090575,0.449810356,0.248041138,0.935087085,0.544072092,0.186460197,0.281785995,0.924541771,0.464012831,0.451579124,0.258045584,0.930042624,0.569079578,0.234269693,0.272034615,0.960688472,0.44108963,0.45715183,0.250412703,0.968393147,0.56533277,0.261226684
Up,0.022305731,0.916911662,-0.273198843,0.989501894,0.00067888,0.907103658,-0.277300179,0.9911955,0.004655023,0.904387355,-0.27735585,0.991180003,0.01278511,0.899912179,-0.277451903,0.994335115,-0.005128521,0.913929343,-0.265419513,0.983822465,-0.004258004,0.91458267,-0.265486151,0.977724373,0.003683102,0.917203426,-0.265650123,0.983101785,0.017224746,0.886540115,-0.266209215,0.991121233,0.01089567,0.90702945,-0.217834085,0.969287097,0.031813864,0.910048187,-0.265171438,0.982381821,0.034499884,0.91613245,-0.250981867,0.972651362,0.099721953,0.87708813,-0.275153011,0.995138824,0.048767954,0.87337178,-0.123721659,0.980863273,0.195381045,0.914549232,-0.285016418,0.922390521,0.110184379,0.8721174,-0.01174304,0.093256563,0.264204949,0.960713267,-0.277725369,0.869051278,0.113914013,0.898664892,0.046249826,0.17476064,0.283093005,0.960907936,-0.30999276,0.81311661,0.109184004,0.900045991,0.054858744,0.196629286,0.276127309,0.971872747,-0.308625937,0.82773453,0.10781277,0.913338006,0.032309655,0.210145116,0.266801089,0.971437633,-0.278501213,0.789139152,0.113387942,0.911057115,0.03864586,0.224572107,0.207875714,0.885700583,-0.056412,0.988329649,0.18329978,0.881289005,0.056254633,0.96137321,0.245047405,0.909171224,0.151385561,0.576099515,0.227607414,0.913072169,0.241625056,0.292940259,0.27270782,0.920238316,0.358658463,0.591919899,0.26403147,0.921819091,0.438495219,0.295127094,0.277791291,0.913115084,0.377663165,0.574961185,0.272340089,0.915110469,0.459270388,0.356650263,0.277625948,0.95107162,0.361963481,0.597579479,0.270793736,0.954806924,0.457164943,0.373673677
Up,0.022503298,0.904640019,-0.380590171,0.987451971,0.001071172,0.890886009,-0.38932088,0.990032613,0.003736895,0.882392466,-0.389338523,0.989998877,0.006090228,0.87740314,-0.389479369,0.993772507,0.002615636,0.902099967,-0.379039586,0.980793715,-0.000696293,0.905621827,-0.379116088,0.973472655,-0.001714139,0.909095466,-0.379205734,0.980638862,0.019780351,0.859642088,-0.363506764,0.990273297,0.002048462,0.902900577,-0.322836369,0.968860328,0.030787749,0.891719222,-0.362850934,0.982548058,0.034899119,0.908415794,-0.351037681,0.971941769,0.100573786,0.857109487,-0.342412621,0.995522141,0.027971115,0.878883064,-0.200794846,0.974374831,0.196900442,0.897503078,-0.333819091,0.901561081,0.065194413,0.880020082,-0.047588158,0.060934335,0.247397736,0.959728897,-0.308446348,0.839114726,0.063606873,0.907474637,0.017391605,0.121544935,0.269249141,0.969727874,-0.330902278,0.774022043,0.056857098,0.911344826,0.023424545,0.148026288,0.255526513,0.975755274,-0.331002772,0.792594492,0.055389594,0.920911312,0.003507569,0.161132053,0.248383358,0.972605348,-0.307907581,0.743562043,0.063384004,0.918735325,0.011039495,0.168008476,0.213562295,0.874984145,-0.046995811,0.98388505,0.176711902,0.889179289,0.046931218,0.937566042,0.244569317,0.927951217,0.154568121,0.475004852,0.216774926,0.937014222,0.235153943,0.195911437,0.278463602,0.930686533,0.349503189,0.48630175,0.263345063,0.932311356,0.41983816,0.187893376,0.286536306,0.922798991,0.368650436,0.501384139,0.272919595,0.924775779,0.439767212,0.243367895,0.283901632,0.960171521,0.36588338,0.497523397,0.277419448,0.956422329,0.446747065,0.262173593
Up,0.017745191,0.829915941,-0.321943372,0.989712059,0.008653579,0.81734997,-0.323134691,0.988111556,0.01229106,0.812343121,-0.323150963,0.987210393,0.021374082,0.809117913,-0.323230714,0.991063654,0.003324351,0.822666109,-0.308021992,0.984793425,0.002289915,0.82607466,-0.308121026,0.980109692,0.001432538,0.827307701,-0.308228701,0.985123396,0.025741575,0.798604608,-0.286307067,0.985322475,0.013225618,0.824259341,-0.222173885,0.975829542,0.034195706,0.825622141,-0.303745598,0.985320032,0.025498921,0.836418509,-0.28510806,0.978953302,0.092692174,0.811073661,-0.293416917,0.991528392,0.051549818,0.821770191,-0.088113062,0.982440472,0.159076408,0.867223144,-0.305830657,0.875538528,0.085271291,0.835080624,0.033104181,0.096114039,0.1889209,0.922522604,-0.310340852,0.789580166,0.075814717,0.852358222,0.077090569,0.173530772,0.200002745,0.932508349,-0.336125284,0.740468979,0.074306644,0.854025722,0.091564007,0.200639784,0.192349702,0.934883118,-0.338539809,0.752857924,0.069890335,0.859124959,0.067923971,0.212566227,0.185098678,0.930642188,-0.310845703,0.70655793,0.073701158,0.859600246,0.069753364,0.214672595,0.204207972,0.82806921,-0.066102102,0.974532127,0.177734643,0.842478931,0.066138484,0.945248842,0.234983891,0.896059513,-0.067983665,0.552473545,0.18114534,0.92400229,0.045061909,0.282180399,0.259180814,0.9521299,0.084614694,0.409992784,0.245399907,0.959798634,0.153014868,0.215556085,0.267615348,0.952104092,0.098386891,0.388795972,0.257181615,0.958869457,0.163652897,0.279996932,0.245996982,0.988966405,0.060451362,0.405333728,0.251031458,0.991960943,0.143936768,0.268350363
Up,0.019957719,0.855019748,-0.31721893,0.99148345,0.013779885,0.840520024,-0.326533556,0.990133941,0.016611364,0.834818482,-0.32654807,0.989384353,0.020789791,0.831406891,-0.326610237,0.992595077,0.007302818,0.849927485,-0.307220966,0.987376273,0.00655527,0.852137983,-0.307311833,0.983514547,0.003919086,0.854932725,-0.307421535,0.987659574,0.029590154,0.816770494,-0.316705793,0.987862468,0.01850019,0.843737662,-0.230945915,0.979855776,0.036291983,0.84625864,-0.308190584,0.987959027,0.029250549,0.856482446,-0.283382833,0.982688665,0.094066329,0.812904298,-0.322439194,0.992941678,0.060288478,0.846938193,-0.118793197,0.985541642,0.165159062,0.869510114,-0.336482257,0.88925463,0.128614351,0.866563201,-0.047513258,0.120254293,0.213747695,0.92826432,-0.318962723,0.807078719,0.165710777,0.905884683,-0.068236947,0.195681334,0.230694816,0.940251946,-0.342718571,0.758574545,0.174537301,0.916503549,-0.065866999,0.218300074,0.224263638,0.945096612,-0.341010123,0.769585371,0.174011514,0.920728266,-0.093054906,0.23079145,0.217209682,0.940895736,-0.317279369,0.724532068,0.174134761,0.914422214,-0.079488263,0.236060068,0.204357535,0.832447052,-0.055786341,0.977601588,0.175972447,0.854603291,0.055830065,0.953603685,0.246372625,0.889358222,-0.10185837,0.586577058,0.19606331,0.925076187,0.025627855,0.340753376,0.270954192,0.939470828,0.044924609,0.422136128,0.25505048,0.955099761,0.123107798,0.262280613,0.275025427,0.941240489,0.057854671,0.385115355,0.266601026,0.953755319,0.133340076,0.31929791,0.277869016,0.972441375,0.025219319,0.419914782,0.268411249,0.985794902,0.113693751,0.314584434
Up,0.028452484,0.903799653,-0.355603427,0.991226971,0.013458217,0.893433869,-0.366998494,0.99041611,0.016202876,0.889078557,-0.367044181,0.989842176,0.020014491,0.882034361,-0.36716342,0.993059278,0.00675596,0.903792441,-0.347456247,0.986810327,0.006034702,0.904558957,-0.347536743,0.982787192,0.012607762,0.903233171,-0.347677022,0.9869802,0.028468911,0.861609817,-0.367261648,0.989042997,0.018353309,0.892186642,-0.281749219,0.978451729,0.040424131,0.891874254,-0.349808306,0.988735437,0.039603565,0.904180646,-0.32491082,0.982547045,0.097014807,0.848543823,-0.361126572,0.993992388,0.06343478,0.878386617,-0.16768761,0.986450136,0.186936945,0.88782227,-0.347388715,0.889456213,0.147084326,0.885437608,-0.060436714,0.105924234,0.241465107,0.937682509,-0.319064677,0.79912138,0.184426591,0.911095262,-0.043593794,0.173595443,0.258514345,0.945904553,-0.342996299,0.752162397,0.193066135,0.915703654,-0.037420366,0.196433619,0.250936925,0.952056408,-0.343753517,0.764442861,0.190381452,0.923961043,-0.061959855,0.207893252,0.242813438,0.949552953,-0.318037599,0.718277574,0.189262956,0.919206202,-0.052823689,0.212935418,0.207950309,0.868567526,-0.053542901,0.979913592,0.181801096,0.882595599,0.053555418,0.956395328,0.251335561,0.905632675,0.065949082,0.570574582,0.228650242,0.934974968,0.195565149,0.321069062,0.277396977,0.936659694,0.255368054,0.396165133,0.263277262,0.952495873,0.368557423,0.242048368,0.284801751,0.931691647,0.272466987,0.37037316,0.271959811,0.950721264,0.387290686,0.303958833,0.275090963,0.975714386,0.246863738,0.397141665,0.26980722,0.98272121,0.383489132,0.297147006
Up,0.019024028,0.956866562,-0.274808943,0.960451365,0.002244677,0.947246969,-0.280783266,0.965035796,0.003608758,0.943232536,-0.280986369,0.96864599,0.00483761,0.937018991,-0.281276226,0.980111361,0.001929682,0.95575577,-0.265119016,0.945262134,0.00248497,0.956709802,-0.265103728,0.930433869,0.00305769,0.959200799,-0.265246302,0.938055694,0.010925205,0.925136864,-0.271274924,0.978208542,0.002214664,0.953763187,-0.202023655,0.923134029,0.032617636,0.94710815,-0.265533298,0.968471527,0.030775132,0.955709755,-0.245916203,0.942644358,0.069256663,0.903081357,-0.295475155,0.994722605,0.045055103,0.941859186,-0.091225013,0.960190952,0.176948875,0.912011802,-0.297637492,0.895620227,0.142743677,0.923337162,-0.040490564,0.079113521,0.246279016,0.958738983,-0.269055277,0.816439331,0.199709579,0.930679142,-0.03975302,0.131108522,0.26711449,0.962701023,-0.29589656,0.771854639,0.21386452,0.93288821,-0.041886058,0.150854111,0.261352211,0.972054362,-0.293241978,0.786950827,0.213603973,0.93946445,-0.061096895,0.160224825,0.252205521,0.966853976,-0.266790271,0.741097629,0.208836645,0.934953153,-0.048823658,0.164183512,0.201894954,0.919941068,-0.054383632,0.981267095,0.177539304,0.936550796,0.05443975,0.944077432,0.244337052,0.947075427,0.071490414,0.489993721,0.218072966,0.961795688,0.22439824,0.253127426,0.279806912,0.924155176,0.26534006,0.346799254,0.256605983,0.926667809,0.387371272,0.187098756,0.28510198,0.914116442,0.28449297,0.360086828,0.259903848,0.923150718,0.405054569,0.245184779,0.29424119,0.952557027,0.279641449,0.352718711,0.278302282,0.957363665,0.410651922,0.23849678
Up,0.666509211,0.999851584,-0.291213244,0.891502798,0.653196037,0.991312563,-0.320850521,0.933601558,0.659796119,0.997169673,-0.320904732,0.937891006,0.661320746,0.995564997,-0.321108103,0.945082784,0.648577154,0.99067843,-0.292167842,0.892776728,0.646348,0.989142418,-0.292263418,0.879457474,0.644510567,0.988034427,-0.292503417,0.900392175,0.658836365,0.974329114,-0.392498493,0.944710255,0.644324839,0.97177422,-0.260922492,0.924777627,0.676415801,0.988792956,-0.309124798,0.909780562,0.673282564,0.988663137,-0.271695554,0.907012939,0.731741786,0.962765813,-0.409050256,0.969489276,0.67068857,0.920049131,-0.17997475,0.956914306,0.724378586,1.060083628,-0.368885815,0.686527133,0.668125153,0.973612905,-0.071958438,0.01587325,0.662383556,1.085647225,-0.198011428,0.318168521,0.641175449,1.030249238,-0.065796599,0.020007348,0.652867675,1.098648071,-0.223136112,0.323348552,0.633054614,1.04106164,-0.081021547,0.036886532,0.64338398,1.08656776,-0.227480128,0.358308405,0.625257671,1.043322921,-0.110773876,0.042625763,0.647467673,1.079424024,-0.198066935,0.333395034,0.635048926,1.040472865,-0.080203176,0.040931031,0.916103244,0.958768427,-0.084785886,0.759156227,0.877787769,0.935701966,0.084693484,0.654545784,0.927147329,1.009865642,0.185839817,0.432976484,0.887885988,0.983988881,0.38975367,0.05691072,0.965102077,1.011336446,0.50269562,0.105460107,0.930150688,0.971803963,0.688456118,0.047628816,0.973688722,0.998973429,0.536439717,0.107267119,0.938288271,0.961915314,0.721954167,0.060703903,0.959473729,1.042174935,0.54235059,0.117513917,0.941183746,1.000133872,0.749248981,0.072221711
